,underlying_symbol,date,dominant_id,open,close,high,low,total_turnover,volume,prev_close,settlement,prev_settlement,open_interest,limit_up,limit_down,day_session_open,multiplier,profit,sigma5,sigma20,sigma40,sigma63,sigma126,sigma252,break3,break14,break20,break63,break126,break252,expect1,expect2,expect3,expect4,expect5
946,,2013-12-03,RB1405,2442.04475568726,2454.618969876436,2454.618969876436,2440.059353446864,0,1341546,2445.353759421253,2446.677360914851,2439.397552700065,1557234,2536.682262479476,2341.451042173856,3690.0,10,0.0037889039242223342,0.0039564549022297404,0.006154483842451546,0.005716126022563512,0.005976710903975417,0.006772537347851234,0.009330845701926549,0.9968877964640337,0.7382445890363558,0.39610073281577785,-1.2609487470425302,0.08051876644871342,-0.644001879694977,0.0010784578053379538,-0.004313831221353668,-0.0018873011593420676,0.0035049878673495544,0.0018873011593420676
947,,2013-12-04,RB1405,2455.280770623234,2457.26617286363,2466.531383318812,2453.957169129637,0,1475374,2454.618969876436,2460.575176597624,2446.677360914851,1591704,2543.962070694262,2348.730850388641,3710.0,10,0.0010784578053379538,0.0028749587486122693,0.005865466289853734,0.005702240793939303,0.005768021903550551,0.0067717887361526015,0.009330575110997821,1.153291844221863,1.170598105826044,0.7431917265094217,-1.0281567659681354,0.12285570969035398,-0.6455167621726936,-0.005386479935362035,-0.002962563964448749,0.0024239159709132855,0.0008079719903046753,0.005925127928898608
948,,2013-12-05,RB1405,2459.251575104027,2444.030157927656,2460.575176597624,2443.368357180857,0,1243242,2457.26617286363,2451.309966142442,2460.575176597624,1591636,2558.521687123834,2361.966865324615,3716.0,10,-0.005386479935362035,0.004555660790937061,0.005609801216087695,0.005752810039256533,0.005775356253112966,0.006655472269443136,0.009336160302818012,-0.055706702718524986,1.3532351704686625,0.15168260469206038,-1.0880813884934593,0.2829863096149307,-0.7375483399605324,0.002437043054427573,0.00785269428648802,0.006227998916869886,0.01137286758732731,0.009748172217709176
949,,2013-12-06,RB1405,2443.368357180857,2449.986364648845,2451.309966142442,2437.412150459669,0,1151966,2444.030157927656,2442.04475568726,2451.309966142442,1592986,2549.256476668652,2352.701654869434,3692.0,10,0.002437043054427573,0.004517552576472949,0.005497555373430383,0.005764306614884383,0.005784962449268168,0.006658423101145627,0.009337666704359237,-0.19820333918858232,1.4887532648123551,0.45551168017205634,-1.0804516802050008,0.33376895119385425,-0.7235703579185827,0.005402485143165647,0.0037817396002159526,0.008914100486223316,0.007293354943273623,-0.007023230686115898
950,,2013-12-09,RB1405,2450.648165395643,2463.222379584819,2465.869582572014,2450.648165395643,0,1356200,2449.986364648845,2459.913375850826,2442.04475568726,1663624,2539.329465466671,2344.09824516105,3703.0,10,0.005402485143165647,0.004151547132112823,0.005596861512388323,0.00572934762402345,0.005702711116067347,0.006648079241577095,0.009187228866808622,0.2500416590980895,1.2913064131212297,0.5881727151160497,-1.139015184031858,0.5207998617175282,-0.35761772568988726,-0.001612036539494833,0.003492745835572138,0.0018807092960773052,-0.012358946802794273,-0.013702310585706819
951,,2013-12-10,RB1405,2465.869582572014,2459.251575104027,2473.1493907868,2453.957169129637,0,1122538,2463.222379584819,2461.236977344423,2459.913375850826,1661188,2557.859886377035,2361.305064577817,3726.0,10,-0.001612036539494833,0.00409771433405377,0.005621664750709001,0.0056757725153947025,0.005550040104971537,0.0064191769820662195,0.009186530190343677,0.6396213596184358,0.912751205198502,0.4985535658039631,-0.9300513104307971,0.17781412740205038,-0.39792629658425427,0.005113024757803892,0.0034983853606026633,-0.010764262648008751,-0.01210979547900996,-0.014262648008611413
952,,2013-12-11,RB1405,2460.575176597624,2471.825789293202,2473.811191533599,2442.706556434059,0,1933408,2459.251575104027,2459.251575104027,2461.236977344423,1672764,2559.183487870633,2362.628666071414,3718.0,10,0.005113024757803892,0.004631192194283789,0.005459563161711491,0.005459228457196146,0.005593860654757013,0.006433066607884071,0.009186632537616634,0.9426685181330583,1.6669994527204197,0.9882663686551802,-0.7969777732150508,0.29130506770100717,-0.4092379276996127,-0.0016064257028111832,-0.015796519410977188,-0.017135207496653357,-0.01927710843373475,-0.02115127175368113
953,,2013-12-12,RB1405,2475.796593773995,2467.85498481241,2478.443796761189,2465.207781825215,0,1238166,2471.825789293202,2471.163988546404,2459.251575104027,1724520,2557.198085630237,2360.643263831018,3741.0,10,-0.0016064257028111832,0.003445932663530966,0.005121813877181787,0.005448988368545824,0.005594578733355254,0.006434362984166349,0.00918658287067757,0.2120006787429626,1.6604350098867617,1.3145561372208825,-0.8559171212456451,0.2617689808837757,-0.43534215912644636,-0.014212925717350501,-0.015553767766157285,-0.01769911504424766,-0.019576293912576898,-0.02064896755162236
954,,2013-12-13,RB1405,2467.193184065611,2432.779545232078,2467.85498481241,2422.852534030098,0,2446196,2467.85498481241,2441.382954940461,2471.163988546404,1528546,2569.772299819412,2371.893876526596,3728.0,10,-0.014212925717350501,0.007952209077070347,0.005862012309505759,0.00589615255585828,0.00584978295339938,0.006368186849836248,0.009228520983931763,-1.0601734710413235,0.5015628631548166,0.902904456698326,-0.9932446615197741,0.28061920651847644,-0.5477299968114511,-0.001360174102285227,-0.003536452665941104,-0.00544069640914016,-0.006528835690968379,-0.013329706202393767
955,,2013-12-16,RB1405,2435.426748219273,2429.470541498084,2444.691958674455,2427.485139257688,0,1300370,2432.779545232078,2434.764947472474,2441.382954940461,1482104,2538.667664719872,2343.436444414252,3680.0,10,-0.001360174102285227,0.007031343079322569,0.005886774962071804,0.0058984323833222415,0.005747445544204313,0.006369622067164587,0.009223685407907571,-1.6805494900948517,0.1364489342394317,0.8354074259893975,-1.1743920755545334,0.2584746037617905,-0.507859921566163,-0.002179242713156907,-0.004086080087169364,-0.005175701443748099,-0.011985834922364205,-0.016071915009534133
956,,2013-12-17,RB1405,2432.117744485279,2424.176135523695,2441.382954940461,2423.514334776896,0,1377856,2429.470541498084,2432.779545232078,2434.764947472474,1527492,2532.049657251885,2336.818436946264,3675.0,10,-0.002179242713156907,0.007013234170192325,0.005629651204800366,0.005880749150970277,0.005733623737923467,0.00637299916600403,0.009220477295900385,-1.8151371130241991,0.16908496106204118,0.4274446955560447,-1.1837376004588664,0.23051214669166242,-0.5061728044437926,-0.0019110019110018372,-0.0030030030030030745,-0.009828009828009823,-0.013923013923014135,-0.00955500955500956
957,,2013-12-18,RB1405,2424.176135523695,2419.543530296104,2424.176135523695,2411.601921334519,0,1292080,2424.176135523695,2417.558128055708,2432.779545232078,1450908,2530.064255011489,2334.833034705868,3663.0,10,-0.0019110019110018372,0.00557580346817655,0.005499126193386272,0.005820578217797988,0.005731777193706414,0.006375468088793682,0.009218867940059957,-0.571215757909678,-0.18539766822119233,0.11152562144596379,-1.2010024249883808,0.19499162107245507,-0.5019264025494361,-0.0010940919037200581,-0.007932166301969435,-0.012035010940919324,-0.007658643326039467,-0.014496717724288843
958,,2013-12-19,RB1405,2422.852534030098,2416.896327308909,2430.132342244883,2410.278319840922,0,1024508,2419.543530296104,2420.205331042902,2417.558128055708,1461744,2514.18103708832,2320.273418276297,3661.0,10,-0.0010940919037200581,0.005640947670642671,0.005041532404126922,0.005765408049800806,0.005719716303424485,0.00622514827389661,0.009163145308495475,-0.5927151473522239,-0.26000389864626444,0.49117323014461234,-1.2467305786864629,-0.07917374145856344,-0.3644005771091632,-0.006845564074479661,-0.010952902519167721,-0.0065717415115004825,-0.013417305585980144,-0.013143483023001341
959,,2013-12-20,RB1405,2416.23452656211,2400.351308638941,2425.499737017292,2399.689507892143,0,1285518,2416.896327308909,2415.572725815312,2420.205331042902,1402016,2516.828240075515,2322.920621263491,3651.0,10,-0.006845564074479661,0.002369127749174514,0.005306758978819617,0.005672066398984883,0.005476877925877674,0.0062511840916729036,0.009159489518192128,-1.0692409703260866,-0.9268321468835149,0.15156915969067097,-0.9957855218663055,-0.22772278746785674,-0.5134987125047217,-0.004135649296939839,0.0002757099531292973,-0.006617038875103325,-0.006341328921974407,-0.004135649296939839
960,,2013-12-23,RB1405,2393.071500424155,2390.42429743696,2398.365906398545,2384.468090715772,0,1107832,2400.351308638941,2392.409699677356,2415.572725815312,1408834,2512.195634847924,2318.949816782699,3616.0,10,-0.004135649296939839,0.0023075098101759776,0.0052003978272738465,0.005712026968891516,0.005488249940451109,0.0061699410584697325,0.00910569374259988,-1.336131780149282,-1.344046563930375,-0.28381529825567414,-1.0487627811803621,-0.49794717024600116,-0.7539404758004395,0.00442967884828371,-0.0024916943521591825,-0.002214839424141855,0.0,-0.010797342192690615
961,,2013-12-24,RB1405,2388.438895196564,2401.01310938574,2403.660312372935,2387.777094449766,0,984078,2390.42429743696,2397.704105651746,2392.409699677356,1425882,2487.709007216371,2296.448591391543,3609.0,10,0.00442967884828371,0.0041883927007883865,0.005069385535806812,0.005740459859220108,0.005525447388184116,0.006084362137687724,0.00910800981775179,-0.748452983879353,-1.2069093096776182,-0.3856546513706978,-0.9705428740513549,-0.2186667688354434,-0.7579518503586431,-0.006890848952590883,-0.006615214994487633,-0.004410143329658422,-0.015159867695699903,-0.015986769570011165
962,,2013-12-25,RB1405,2403.660312372935,2384.468090715772,2408.954718347324,2377.188282500986,0,1342694,2401.01310938574,2389.762496690162,2397.704105651746,1464490,2493.003413190761,2301.742997365932,3632.0,10,-0.006890848952590883,0.004743585415953231,0.005250961799256081,0.005707099890971166,0.005567370992767106,0.006049576267113597,0.00905971978530191,-0.7275522698185242,-1.2403959088267544,-0.5483415266496944,-1.0076228602512503,-0.48746318957377005,-0.9855695175226522,0.0002775464890365215,0.0024979184013319356,-0.008326394671107278,-0.009159034138218369,-0.003608104357479738
963,,2013-12-26,RB1405,2383.144489222174,2385.12989146257,2389.100695943363,2371.232075779797,0,1270188,2384.468090715772,2381.159086981778,2389.762496690162,1456790,2485.061804229177,2293.801388404348,3601.0,10,0.0002775464890365215,0.004911355262750666,0.005057438776949872,0.005696522744087207,0.005502073782847383,0.005815584242501316,0.009050929865565176,-0.2528430286824549,-1.3989268614081136,-0.7951191976581855,-1.1832444358962135,-0.17397510066892027,-0.943765838403289,0.002219755826859151,-0.008601553829078281,-0.009433962264150773,-0.0038845726970027994,-0.017758046614872066
964,,2013-12-27,RB1405,2384.468090715772,2390.42429743696,2396.380504158149,2379.835485488181,0,1316292,2385.12989146257,2388.438895196564,2381.159086981778,1458702,2475.796593773995,2285.859779442763,3603.0,10,0.002219755826859151,0.004632833609451955,0.005102266395546849,0.005485231345955043,0.005442616746848888,0.00581693253264519,0.008986463136884964,-0.49903263396152553,-1.5480649171990264,-0.6926020960984556,-0.938668013018586,-0.16415203190940128,-1.100955859560451,-0.010797342192690615,-0.01162790697674412,-0.006090808416389387,-0.019933554817275552,-0.026854928017718445
965,,2013-12-30,RB1405,2390.42429743696,2364.614068311811,2401.01310938574,2360.643263831018,0,1487060,2390.42429743696,2383.806289968973,2388.438895196564,1535764,2483.738202735579,2292.477786910751,3612.0,10,-0.010797342192690615,0.006432963398492793,0.005240031613171152,0.005714951555623141,0.005591877865888336,0.005841556109983387,0.009000762370646322,-0.9174078630860805,-1.962738345307089,-1.408952925077497,-1.1574158020051353,-0.19089146961939857,-1.257953273171818,-0.0008396305625528289,0.00475790652113071,-0.009235936188077463,-0.016232857542681358,-0.030226700251889532
966,,2013-12-31,RB1405,2365.275869058609,2362.628666071414,2377.188282500986,2357.334260097025,0,1260888,2364.614068311811,2365.937669805408,2383.806289968973,1419640,2479.105597507988,2287.845181683159,3574.0,10,-0.0008396305625528289,0.0054401336101341,0.00508647685931941,0.005710014383097917,0.00558024961592779,0.005714615652372687,0.008997800139428726,-1.0708199021396922,-2.3211983179743623,-1.6475017935376302,-1.127391522318578,-0.44050970588595406,-1.2598820845504664,0.005602240896358905,-0.008403361344537685,-0.015406162464985787,-0.029411764705882377,-0.028291316526610516
967,,2014-01-02,RB1405,2357.334260097025,2375.864681007389,2377.188282500986,2357.334260097025,0,1019050,2362.628666071414,2370.570275032999,2365.937669805408,1346124,2460.575176597624,2271.300163013192,3562.0,10,0.005602240896358905,0.006147648887961111,0.005320875970172944,0.005688281758312983,0.005500867050642586,0.005719971654986017,0.008992420783945715,-0.6608930368791427,-1.8722992504316232,-1.3921371683707817,-0.7159637600919071,-0.40966108963194187,-1.2230322371217246,-0.013927576601671534,-0.02089136490250711,-0.03481894150417864,-0.03370473537604479,-0.037325905292479186
968,,2014-01-03,RB1405,2373.879278766992,2342.774643667453,2374.541079513791,2334.833034705868,0,1260658,2375.864681007389,2349.39265113544,2370.570275032999,1355794,2465.207781825215,2275.270967493984,3587.0,10,-0.013927576601671534,0.0084353090059415,0.005941468872583833,0.005821297800478716,0.0057360692729339895,0.005849112963300616,0.009032287975423887,-0.8974834941928732,-1.6642001684159544,-1.559205288476014,-0.9897660868232732,-0.5540338979802396,-1.2098838068668345,-0.007062146892655288,-0.021186440677966253,-0.020056497175141245,-0.023728813559321892,-0.013559322033898558
969,,2014-01-06,RB1405,2336.818436946264,2326.229624997485,2342.774643667453,2324.244222757089,0,1107724,2342.774643667453,2333.509433212271,2349.39265113544,1345560,2443.368357180857,2255.416945090022,3531.0,10,-0.007062146892655288,0.007849518333467908,0.005939662414804174,0.005868925619280661,0.005766235816183402,0.00585485748772035,0.008864867227347405,-1.4975181121689904,-1.9121168727803255,-1.9016405608521603,-1.1998194571284637,-0.7380747940384763,-1.5279412442629046,-0.014224751066856561,-0.013086770981507904,-0.016785206258890406,-0.006543385490754245,-0.015078236130867909
970,,2014-01-07,RB1405,2327.553226491082,2293.139587657549,2329.538628731479,2291.154185417153,0,1517508,2326.229624997485,2303.06659885953,2333.509433212271,1335660,2426.82333851089,2239.533727166853,3517.0,10,-0.014224751066856561,0.00855601728610914,0.006169810841357366,0.006208408800020653,0.006001663323466927,0.005867438539146244,0.00889381618626438,-3.258240125545364,-2.341490523510051,-2.5024759211766776,-1.3761892810503809,-1.0736614805974556,-1.6540148111955977,0.0011544011544013084,-0.002597402597402299,0.007792207792207691,-0.0008658008658008325,0.007792207792207691
971,,2014-01-08,RB1405,2285.197978695965,2295.786790644744,2303.728399606328,2282.55077570877,0,1222914,2293.139587657549,2291.815986163951,2303.06659885953,1277020,2395.056902664551,2210.41449430771,3453.0,10,0.0011544011544013084,0.008901445816421745,0.006246150784639127,0.006214055956701746,0.0059936022297053,0.005866857738708923,0.008893156869375472,-1.8538816052193308,-2.1885624196331777,-2.379544253777547,-1.379539721059697,-1.0635497296452452,-1.6395521120750332,-0.0037474776592676556,0.006630152781781237,-0.002017872585759705,0.006630152781781237,0.008359757855289782
972,,2014-01-09,RB1405,2293.801388404348,2287.183380936361,2308.36100483392,2283.874377202367,0,1310698,2295.786790644744,2297.77219288514,2291.815986163951,1277436,2383.144489222174,2199.82568235893,3466.0,10,-0.0037474776592676556,0.006627384456791964,0.0059149219067072085,0.006175987319595111,0.005995863798196618,0.0058732985084713404,0.008895238818232227,-1.6383890615672796,-2.4250029404184272,-2.823901760596778,-1.5531138964129343,-1.1753407895519634,-1.7624604488124815,0.010416666666666264,0.001736111111110845,0.010416666666666264,0.012152777777777705,0.007233796296295817
973,,2014-01-10,RB1405,2284.536177949166,2311.008207821114,2314.317211555108,2277.25636973438,0,1624786,2287.183380936361,2297.110392138341,2297.77219288514,1294374,2389.100695943363,2205.781889080119,3452.0,10,0.010416666666666264,0.009217490243454605,0.006712901785721247,0.0063660983628988305,0.006092918566982032,0.005948844312401053,0.00891178549941087,0.670177132038771,-1.4818761278599906,-2.1170478375834403,-1.3036428574199461,-0.8636282973431393,-1.410817168626464,-0.008591065292096087,0.0,0.0017182130584195716,-0.00315005727376869,-0.006300114547536986
974,,2014-01-13,RB1405,2305.713801846725,2291.154185417153,2312.331809314712,2282.55077570877,0,1229540,2311.008207821114,2295.786790644744,2297.110392138341,1291692,2388.438895196564,2205.12008833332,3484.0,10,-0.008591065292096087,0.009421779977453948,0.006337154287312626,0.006383395213436806,0.006143833076904157,0.005988080013381625,0.008925324970765713,-0.18383950078526134,-1.7513994895089102,-2.0541350449590343,-1.4432349485295166,-0.9879005883830667,-1.5758586833723807,0.00866551126516451,0.010398613518197769,0.005488157134604064,0.002310803004044015,-0.0031773541305602474
975,,2014-01-14,RB1405,2291.154185417153,2311.008207821114,2313.655410808309,2287.183380936361,0,1233518,2291.154185417153,2303.728399606328,2295.786790644744,1304722,2387.115293702967,2203.796486839723,3462.0,10,0.00866551126516451,0.008066983151380777,0.006847609554845792,0.006558254015917413,0.00614114360418187,0.005949241143221963,0.008944567338113005,0.8782722285622205,-1.4630818503558503,-1.5922624721515815,-0.9996094033102235,-0.9469410092082338,-1.3851256097795854,0.0017182130584195716,-0.00315005727376869,-0.006300114547536986,-0.01174112256586458,-0.023482245131729355
976,,2014-01-15,RB1405,2308.36100483392,2314.979012301907,2320.935219023095,2303.728399606328,0,1169568,2311.008207821114,2311.670008567913,2303.728399606328,1318804,2395.71870341135,2211.076295054509,3488.0,10,0.0017182130584195716,0.008063493400170629,0.0069115991951402365,0.0063848118162863465,0.006145949409179886,0.005947597086558438,0.008831884099039648,0.1435283996938341,-1.1268924617420657,-1.4573151585682622,-0.9170568732708989,-0.9439075075666742,-1.5251977353505106,-0.004859919954259978,-0.008004574042309974,-0.013436249285305958,-0.025157232704402524,-0.021154945683247536
977,,2014-01-16,RB1405,2316.964414542303,2303.728399606328,2322.258820516693,2297.77219288514,0,1286670,2314.979012301907,2309.684606327517,2311.670008567913,1356022,2403.660312372935,2219.017904016093,3501.0,10,-0.004859919954259978,0.008263969353501528,0.006934747978291701,0.006313905166719072,0.00614923797211012,0.005952121450295058,0.008834893405626452,0.4569148019419689,-1.3153024487867588,-1.5434273121800524,-1.04596877508224,-1.0310241293477147,-1.566570290501164,-0.003160011490950558,-0.008618213157138423,-0.020396437805227995,-0.016374604998563202,-0.005170927894283251
978,,2014-01-17,RB1405,2301.742997365932,2296.448591391543,2301.742997365932,2284.536177949166,0,974250,2303.728399606328,2291.815986163951,2309.684606327517,1351834,2401.674910132539,2217.032501775697,3478.0,10,-0.003160011490950558,0.006665179192934144,0.006929239207678038,0.00618279748289615,0.006152633723369594,0.005953533495231476,0.008835660411582017,-0.5249310524473618,-1.516320584944364,-1.6082000349007197,-1.1105173608755703,-1.0853091629186393,-1.5741441144522832,-0.005475504322766557,-0.017291066282420674,-0.013256484149855792,-0.002017291066282739,0.004899135446685888
979,,2014-01-20,RB1405,2293.139587657549,2283.874377202367,2301.742997365932,2280.565373468374,0,1432548,2296.448591391543,2290.492384670354,2291.815986163951,1333860,2383.144489222174,2199.82568235893,3465.0,10,-0.005475504322766557,0.005909577695393614,0.006890995402279059,0.006217755552308653,0.006169739270850864,0.00595130226806481,0.008803128046847852,-1.1257331762555958,-1.3242830990805248,-1.5745924120585968,-1.1482794749676946,-1.207368317077851,-1.7144898484263649,-0.011880614314691333,-0.007823819182845448,0.003477252970153245,0.01043175891046073,0.006085192697768727
980,,2014-01-21,RB1405,2277.25636973438,2256.74054658362,2281.227174215172,2255.416945090022,0,1480214,2283.874377202367,2264.020354798406,2290.492384670354,1410924,2381.820887728577,2198.502080865333,3441.0,10,-0.011880614314691333,0.00489255159014139,0.007200693929039814,0.006330675020311794,0.006294313790849184,0.0060319061932227625,0.008746814016031383,-1.6353825024928001,-1.6634639652325909,-1.7366579096532644,-1.2020883661858166,-1.294724920574075,-1.8519898338845293,0.004105571847507374,0.015542521994134497,0.022580645161290255,0.018181818181818084,0.00615835777126096
981,,2014-01-22,RB1405,2252.769742102827,2266.005757038802,2275.932768240782,2252.107941356029,0,1420846,2256.74054658362,2263.358554051607,2264.020354798406,1343642,2354.025256363031,2173.353652486981,3404.0,10,0.004105571847507374,0.00572502641898694,0.007183796645360138,0.006259864504382027,0.006307139734221858,0.006047304832612251,0.00875206834054393,-1.0654024703456173,-1.7202659432692753,-1.7502249119973203,-1.053972636685487,-1.255214318014189,-1.8314451055845022,0.01139018691588741,0.018399532710280265,0.014018691588784904,0.002044392523364407,0.005549065420560332
982,,2014-01-23,RB1405,2267.329358532399,2291.815986163951,2293.139587657549,2263.358554051607,0,1452702,2266.005757038802,2275.270967493984,2263.358554051607,1367838,2353.363455616232,2172.691851740183,3426.0,10,0.01139018691588741,0.008981467991806711,0.007782636930190507,0.006586740008370767,0.006402290656962717,0.006134026133251554,0.008781884807310972,0.25795793332855105,-0.7469588458731862,-1.116405597174447,-0.6538896433727466,-1.0752662231169219,-1.6402298955304937,0.0069304071614210636,0.0025989026855330723,-0.009240542881893958,-0.0057753393011839215,-0.002310135720473291
983,,2014-01-24,RB1405,2285.197978695965,2307.699204087121,2308.36100483392,2279.241771974776,0,1437284,2291.815986163951,2294.463189151147,2275.270967493984,1293852,2365.937669805408,2183.942464435761,3453.0,10,0.0069304071614210636,0.009494889280302997,0.00802140742079192,0.006628852102849871,0.006472786478626806,0.006165974553124773,0.008794353593960361,1.6252685942062854,-0.2654105052256251,-0.9049727582792241,-0.5256151764788267,-0.9349500272010811,-1.5574429057671457,-0.004301691998852913,-0.01605965012905073,-0.012618296529968756,-0.009176942930886188,-0.021795239460854352
984,,2014-01-27,RB1405,2299.095794378738,2297.77219288514,2302.404798112731,2288.506982429958,0,876126,2307.699204087121,2294.463189151147,2294.463189151147,1260676,2385.791692209369,2202.472885346125,3474.0,10,-0.004301691998852913,0.009306973401371769,0.007989670699481517,0.006642824663296943,0.006477681693347123,0.00616674644509349,0.008796017848417251,1.0130198936730324,0.06757746609860285,-1.0847668785536329,-0.6323559025184494,-1.0101607496515332,-1.5719292838728744,-0.011808755760368604,-0.008352534562212252,-0.004896313364055309,-0.017569124423962853,-0.014688940092165727
985,,2014-01-28,RB1405,2291.815986163951,2270.638362266393,2293.139587657549,2269.976561519594,0,964522,2297.77219288514,2279.903572721575,2294.463189151147,1214442,2385.791692209369,2202.472885346125,3463.0,10,-0.011808755760368604,0.00928165164543152,0.00805161654800145,0.0067073159431666396,0.006538531924826732,0.006241297836822003,0.008813840549788558,-0.6626035763767218,-0.36360696625130584,-1.1037157667980164,-0.918677081829466,-1.1373603898054263,-1.6676803834102674,0.0034975225881663796,0.00699504517633336,-0.005829204313610966,-0.002914602156805483,-0.013115709705625075
986,,2014-01-29,RB1405,2269.976561519594,2278.579971227977,2284.536177949166,2263.358554051607,0,817008,2270.638362266393,2275.932768240782,2279.903572721575,1149854,2370.570275032999,2188.575069663352,3430.0,10,0.0034975225881663796,0.009238984460548369,0.008142263602203218,0.006701213000732343,0.006559188873270698,0.0062515436594764405,0.008700177456347059,-0.8947360653271754,-0.12346971403759327,-0.9769567742403195,-0.8213305960192381,-1.0663051083427255,-1.4799651983139301,0.0034853325588152526,-0.00929422015683941,-0.006389776357827032,-0.016555329654370753,-0.014522218995062088
987,,2014-01-30,RB1405,2275.270967493984,2286.521580189562,2293.139587657549,2271.96196375999,0,517506,2278.579971227977,2281.227174215172,2275.932768240782,1103700,2389.100695943363,2162.103039791403,3438.0,10,0.0034853325588152526,0.007572920384556515,0.008054562548217497,0.006738761847485444,0.0064457363409921534,0.006254895296917404,0.00860328116395895,-0.35096727126412286,-0.3515778555162061,-1.04395640623804,-0.9203587244324496,-0.9994388118498797,-1.5992611574176618,-0.01273516642547004,-0.00984081041968144,-0.019971056439941938,-0.017945007235889918,-0.017366136034732197
988,,2014-02-07,RB1405,2281.888974961971,2257.402347330419,2283.212576455569,2250.784339862431,0,926746,2286.521580189562,2262.03495255801,2281.227174215172,1160364,2395.056902664551,2166.735645018995,3448.0,10,-0.01273516642547004,0.007888597646247627,0.007964632511659457,0.006936957714068903,0.006605374339507999,0.00630591936041045,0.008627822009959776,-0.4225546721330659,-0.49432588490983637,-1.023070844249212,-1.1443318606431783,-1.0519181652823126,-1.6552751813219582,0.0029316915860450343,-0.007329228965112988,-0.005277044854881464,-0.004690706537672457,0.0002931691586041005
989,,2014-02-10,RB1405,2252.769742102827,2264.020354798406,2268.652960025996,2236.886524179658,0,1560496,2257.402347330419,2253.431542849626,2262.03495255801,1252390,2352.039854122635,2171.368250246585,3404.0,10,0.0029316915860450343,0.008541113424497888,0.007932146185381352,0.006945433474302996,0.006624144022280018,0.006314422908749085,0.008608295265008541,-0.46508712951507225,-0.685061224379595,-0.7538706178334431,-1.0736011917469854,-1.0151609875582255,-1.574805598642941,-0.01023092662964046,-0.00818474130371245,-0.007600116924875874,-0.0026308097047649886,0.009938614440221974
990,,2014-02-11,RB1405,2258.064148077217,2240.857328660451,2267.991159279198,2240.195527913652,0,1192182,2264.020354798406,2254.755144343223,2253.431542849626,1336366,2343.436444414252,2162.764840538202,3412.0,10,-0.01023092662964046,0.008151116091707431,0.007634996042425294,0.0069610462630509875,0.006677658047319044,0.006361569476175636,0.008625024532944895,-1.5101900181128363,-1.120792931726592,-0.6677286922479257,-1.1599010266843344,-1.1949683627749679,-1.723679352775517,0.002067336089781373,0.0026580035440046225,0.007678676904902242,0.020378027170702712,0.012404016538688237
991,,2014-02-12,RB1405,2238.871926420054,2245.489933888042,2254.093343596425,2238.210125673256,0,1140402,2240.857328660451,2244.828133141243,2254.755144343223,1382352,2344.760045907849,2164.0884420318,3383.0,10,0.002067336089781373,0.007904562663395062,0.007652049588963244,0.006995122822801516,0.006533187236273378,0.006365131403243778,0.00857421402841153,-0.3981551912426032,-0.8829515132752569,-0.6402012515204721,-1.2799358243157295,-1.1793155097100134,-1.797691942722524,0.0005894488653109115,0.005599764220453659,0.018272914824638862,0.01031535514294095,0.012673150604184799
992,,2014-02-13,RB1405,2249.460738368834,2246.813535381639,2260.049550317613,2238.871926420054,0,1091764,2245.489933888042,2248.798937622035,2244.828133141243,1373938,2334.171233959069,2154.823231576618,3399.0,10,0.0005894488653109115,0.007410738095371841,0.007633882456236903,0.0069091232642498465,0.006520555441217741,0.006314394792722458,0.008558630562946121,-0.5747965832071158,-0.756697505352314,-0.5170060614082762,-1.1991297131567296,-1.2615588555101835,-1.7379441541582596,0.005007363770250174,0.017673048600883576,0.009720176730485633,0.012076583210603564,-0.0002945508100145138
993,,2014-02-14,RB1405,2250.122539115633,2258.064148077217,2261.373151811211,2246.813535381639,0,967856,2246.813535381639,2255.416945090022,2248.798937622035,1300408,2338.142038439862,2158.79403605741,3400.0,10,0.005007363770250174,0.005977772646611226,0.0073018455752593995,0.007006076139855194,0.006555762819124871,0.00633040398947377,0.008557073410054235,0.6071459786942945,-0.41364043479448803,-0.7015653159380402,-1.2042252235717013,-1.2881791674406695,-1.8206389350658716,0.012602579132473741,0.0046893317702225625,0.007033997655334046,-0.005275498241500182,-0.006740914419694934
994,,2014-02-17,RB1405,2260.049550317613,2286.521580189562,2289.168783176757,2259.387749570815,0,1488420,2258.064148077217,2275.270967493984,2255.416945090022,1323922,2345.421846654648,2164.750242778598,3415.0,10,0.012602579132473741,0.008262088410831777,0.007690036095503616,0.0071087838766958,0.006777599953418066,0.006439541460479555,0.008528530480176317,1.3718885271621664,0.45863346292184143,-0.05879326791898517,-0.9597845234392889,-1.1096253738797377,-1.7538542392680498,-0.007814761215629818,-0.0054992764109987385,-0.01765557163531086,-0.01910274963820536,-0.03733719247467434
995,,2014-02-18,RB1405,2285.197978695965,2268.652960025996,2291.815986163951,2264.682155545204,0,1016036,2286.521580189562,2275.932768240782,2275.270967493984,1279298,2365.937669805408,2183.942464435761,3453.0,10,-0.007814761215629818,0.007392229355825193,0.007586648300267702,0.007177886858837587,0.006800006542830063,0.006436360962507757,0.008535384223007725,0.7397135638564654,0.04115402014738965,-0.5401828470426843,-0.9972134447582981,-1.2757815103303403,-1.7950289763453682,0.0023337222870479526,-0.009918319719952745,-0.011376896149357791,-0.02975495915985964,-0.035005834305717284
